Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL117946;;;350.80;0;3.74;14;CS(=O)(=O)c1ccc(-n2c(-c3ccc(F)cc3)cnc2Cl)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL762914;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells;B;BAO_0000219;cell-based format;;;;143982;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;;;;;10.0
CHEMBL109030;;;366.40;1;5.20;137;CS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CCC2)cc1;IC50;'=';870.96;nM;6.06;;;UO_0000065;16.54;0.33;0.86;17.75;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;6.06
CHEMBL29469;;;439.48;0;4.24;269;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCCS3)cc1;IC50;'=';229.09;nM;6.64;;;UO_0000065;15.11;0.31;2.40;8.51;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;6.64
CHEMBL274893;SC-57666;;316.40;0;4.32;135;CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1;IC50;'=';25.7;nM;7.59;;;UO_0000065;23.99;0.47;3.27;22.23;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;7.59
CHEMBL29136;;;342.36;0;2.20;251;N#Cc1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1;IC50;'=';338.84;nM;6.47;;;UO_0000065;18.90;0.37;4.27;6.36;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;6.47
CHEMBL4800449;;;350.24;0;4.52;3d;Brc1ccc(OCCOc2nc3ccccc3s2)cc1;IC50;'=';500.0;nM;6.30;;;UO_0000065;17.99;0.43;1.78;20.10;0;CHEMBL4727330;Inhibition of COX2 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL4725304;1;Scientific Literature;Bioorg Med Chem Lett;2020;;;INHIBITOR;;0.5
CHEMBL4793035;;;429.13;1;5.28;3g;Brc1ccc(OCCOc2nc3ccccc3s2)c(Br)c1;IC50;'=';360.0;nM;6.44;;;UO_0000065;15.02;0.42;1.16;20.55;0;CHEMBL4727330;Inhibition of COX2 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL4725304;1;Scientific Literature;Bioorg Med Chem Lett;2020;;;INHIBITOR;;0.36
CHEMBL420869;;;403.94;0;4.44;10s;CCN(CC)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1;IC50;'=';80.0;nM;7.10;;;UO_0000065;17.57;0.36;2.66;12.86;0;CHEMBL762914;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells;B;BAO_0000219;cell-based format;;;;143982;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;;;;;0.08
CHEMBL44283;;;363.84;0;4.65;35;Cc1c(Cl)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1;IC50;'=';50.0;nM;7.30;;;UO_0000065;20.07;0.42;2.65;18.69;0;CHEMBL762912;In vitro inhibitory activity against human prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130038;1;Scientific Literature;J Med Chem;1997;;;;;0.05
CHEMBL5802635;;;472.59;1;6.00;BDBM314901;CCOc1cncc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCC3)cc2)c1;IC50;'=';210.0;nM;6.68;;612044;UO_0000065;14.13;0.26;0.68;7.54;0;CHEMBL5732036;Human PTGES Biochemical Enzyme Inhibition Assay: Recombinant proteins (human isoforms) of PTGES containing a FLAG tag, expressed in baculovirus infected insect cells (Hi-5) and purified by affinity chromatography was used as enzyme in the assay. Substrate was prostaglandin H2 (Cayman Chemicals).For the assay, 50 nl of a 100-fold concentrated solution of the test compound in DMSO was pipetted into a black microtiter plate (384 or 1536, Greiner Bio-One, Frickenhausen, Germany). 4 ul of a solution of human PTGES in assay buffer [100 mM sodium phosphate pH 7.2, 2.5 mM Glutathion reduced, 1 mM EDTA, 0.01% BSA, 0.4 mM DTT, 0.15 mM n-dodecylmaltoside] was added to the well containing test compound and incubated for 15-20 minutes to allow binding of the compound to the enzyme prior to the enzymatic reaction. The reaction was started by addition of 1 ul of an ice cold solution containing PGH2 (40 nM in assay buffer resulting in a final concentration of 8 nM PGH2 in the assay). Reaction time of the mix was 60 seconds at room temperature (PGH2 in aqueous solution quickly converts nonenyzmatically to PGE2 with a short half-life). The concentration of each isoform of PTGES was adapted to the activity of the respective enzyme preparation to maintain linear reaction properties within the reaction time. Typical concentration was around 0.75 nM. The reaction was stopped by addition of 1 ul of a solution containing 15 mM SnCl2 and 400 mM KF in water. SnCl2 converts the remaining unstable PGH2 to stable PGF2alpha. Then, 3 ul of the a first detection solution containing PGE2-D2 (Cisbio Bioassays, TR-FRET reagent, diluted according to the manufacturer's recommendation, typically 1:20 in reconstitution buffer) was added. Finally, 3 μl of the second detection solution containing Lanthanide-kryptate labelled anti-PGE2 antibody (Cisbio Bioassays, diluted according to the manufacturer's recommendation, typically 1:20 in reconstitution buffer) was added to the mix. The resulting mix was incubated overnight at 4° C. to allow the formation of a complex of PGE2 and the detection reagents. The amount of PGE2 that had been produced by PTGES from PGH2 was then determined by testing resonance energy transfer of the Lanthanide-kryptate labelled anti-PGE2 antibody to PGE2-D2. Hereby the fluorescent emissions at 620 nm and 665 nm were measured after excitation at 337-350 nm in a TR-FRE compatible microplate reader (typically BMG Pherastar or Perkin-Elmer ViewLux). The ratio of the emissions at 665 nm and 620 nm was used to determine the amount of PGE2 that was catalyzed by the enzyme. Data were normalized (enzyme reaction without inhibitor=0% inhibition, assay setup without enzyme=100% inhibition). Compounds were tested in duplicates at up to 10 concentrations (for example 20 μM, 5.7 μM, 1.6 μM, 0.47 μM, 0.13 μM, 38 nM, 11 nM, 3.1 nM, 0.89 nM, 0.25 nM and 0.073 nM). Dilution series were made prior to the assay in a 100 fold concentrated form by serial dilution. IC50 values were calculated by 4-Parameter fitting.;B;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL5726091;37;BindingDB Patent Bioactivity Data;;2019;;;;;210.0
CHEMBL5870159;;;456.59;1;6.21;BDBM314946;Cc1cc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCC3)cc2)cnc1C;IC50;'=';193.0;nM;6.71;;612045;UO_0000065;14.71;0.27;0.50;8.47;0;CHEMBL5732036;Human PTGES Biochemical Enzyme Inhibition Assay: Recombinant proteins (human isoforms) of PTGES containing a FLAG tag, expressed in baculovirus infected insect cells (Hi-5) and purified by affinity chromatography was used as enzyme in the assay. Substrate was prostaglandin H2 (Cayman Chemicals).For the assay, 50 nl of a 100-fold concentrated solution of the test compound in DMSO was pipetted into a black microtiter plate (384 or 1536, Greiner Bio-One, Frickenhausen, Germany). 4 ul of a solution of human PTGES in assay buffer [100 mM sodium phosphate pH 7.2, 2.5 mM Glutathion reduced, 1 mM EDTA, 0.01% BSA, 0.4 mM DTT, 0.15 mM n-dodecylmaltoside] was added to the well containing test compound and incubated for 15-20 minutes to allow binding of the compound to the enzyme prior to the enzymatic reaction. The reaction was started by addition of 1 ul of an ice cold solution containing PGH2 (40 nM in assay buffer resulting in a final concentration of 8 nM PGH2 in the assay). Reaction time of the mix was 60 seconds at room temperature (PGH2 in aqueous solution quickly converts nonenyzmatically to PGE2 with a short half-life). The concentration of each isoform of PTGES was adapted to the activity of the respective enzyme preparation to maintain linear reaction properties within the reaction time. Typical concentration was around 0.75 nM. The reaction was stopped by addition of 1 ul of a solution containing 15 mM SnCl2 and 400 mM KF in water. SnCl2 converts the remaining unstable PGH2 to stable PGF2alpha. Then, 3 ul of the a first detection solution containing PGE2-D2 (Cisbio Bioassays, TR-FRET reagent, diluted according to the manufacturer's recommendation, typically 1:20 in reconstitution buffer) was added. Finally, 3 μl of the second detection solution containing Lanthanide-kryptate labelled anti-PGE2 antibody (Cisbio Bioassays, diluted according to the manufacturer's recommendation, typically 1:20 in reconstitution buffer) was added to the mix. The resulting mix was incubated overnight at 4° C. to allow the formation of a complex of PGE2 and the detection reagents. The amount of PGE2 that had been produced by PTGES from PGH2 was then determined by testing resonance energy transfer of the Lanthanide-kryptate labelled anti-PGE2 antibody to PGE2-D2. Hereby the fluorescent emissions at 620 nm and 665 nm were measured after excitation at 337-350 nm in a TR-FRE compatible microplate reader (typically BMG Pherastar or Perkin-Elmer ViewLux). The ratio of the emissions at 665 nm and 620 nm was used to determine the amount of PGE2 that was catalyzed by the enzyme. Data were normalized (enzyme reaction without inhibitor=0% inhibition, assay setup without enzyme=100% inhibition). Compounds were tested in duplicates at up to 10 concentrations (for example 20 μM, 5.7 μM, 1.6 μM, 0.47 μM, 0.13 μM, 38 nM, 11 nM, 3.1 nM, 0.89 nM, 0.25 nM and 0.073 nM). Dilution series were made prior to the assay in a 100 fold concentrated form by serial dilution. IC50 values were calculated by 4-Parameter fitting.;B;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL5726091;37;BindingDB Patent Bioactivity Data;;2019;;;;;193.0
CHEMBL6046272;;;505.06;2;7.19;BDBM315141;Cc1ncc(-c2ccc(C(C(=O)Nc3cccc(CC(C)C(=O)O)c3C)C3CCCC3)cc2)cc1Cl;IC50;'=';41.1;nM;7.39;;612070;UO_0000065;14.62;0.28;0.20;9.32;0;CHEMBL5732036;Human PTGES Biochemical Enzyme Inhibition Assay: Recombinant proteins (human isoforms) of PTGES containing a FLAG tag, expressed in baculovirus infected insect cells (Hi-5) and purified by affinity chromatography was used as enzyme in the assay. Substrate was prostaglandin H2 (Cayman Chemicals).For the assay, 50 nl of a 100-fold concentrated solution of the test compound in DMSO was pipetted into a black microtiter plate (384 or 1536, Greiner Bio-One, Frickenhausen, Germany). 4 ul of a solution of human PTGES in assay buffer [100 mM sodium phosphate pH 7.2, 2.5 mM Glutathion reduced, 1 mM EDTA, 0.01% BSA, 0.4 mM DTT, 0.15 mM n-dodecylmaltoside] was added to the well containing test compound and incubated for 15-20 minutes to allow binding of the compound to the enzyme prior to the enzymatic reaction. The reaction was started by addition of 1 ul of an ice cold solution containing PGH2 (40 nM in assay buffer resulting in a final concentration of 8 nM PGH2 in the assay). Reaction time of the mix was 60 seconds at room temperature (PGH2 in aqueous solution quickly converts nonenyzmatically to PGE2 with a short half-life). The concentration of each isoform of PTGES was adapted to the activity of the respective enzyme preparation to maintain linear reaction properties within the reaction time. Typical concentration was around 0.75 nM. The reaction was stopped by addition of 1 ul of a solution containing 15 mM SnCl2 and 400 mM KF in water. SnCl2 converts the remaining unstable PGH2 to stable PGF2alpha. Then, 3 ul of the a first detection solution containing PGE2-D2 (Cisbio Bioassays, TR-FRET reagent, diluted according to the manufacturer's recommendation, typically 1:20 in reconstitution buffer) was added. Finally, 3 μl of the second detection solution containing Lanthanide-kryptate labelled anti-PGE2 antibody (Cisbio Bioassays, diluted according to the manufacturer's recommendation, typically 1:20 in reconstitution buffer) was added to the mix. The resulting mix was incubated overnight at 4° C. to allow the formation of a complex of PGE2 and the detection reagents. The amount of PGE2 that had been produced by PTGES from PGH2 was then determined by testing resonance energy transfer of the Lanthanide-kryptate labelled anti-PGE2 antibody to PGE2-D2. Hereby the fluorescent emissions at 620 nm and 665 nm were measured after excitation at 337-350 nm in a TR-FRE compatible microplate reader (typically BMG Pherastar or Perkin-Elmer ViewLux). The ratio of the emissions at 665 nm and 620 nm was used to determine the amount of PGE2 that was catalyzed by the enzyme. Data were normalized (enzyme reaction without inhibitor=0% inhibition, assay setup without enzyme=100% inhibition). Compounds were tested in duplicates at up to 10 concentrations (for example 20 μM, 5.7 μM, 1.6 μM, 0.47 μM, 0.13 μM, 38 nM, 11 nM, 3.1 nM, 0.89 nM, 0.25 nM and 0.073 nM). Dilution series were made prior to the assay in a 100 fold concentrated form by serial dilution. IC50 values were calculated by 4-Parameter fitting.;B;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL5726091;37;BindingDB Patent Bioactivity Data;;2019;;;;;41.1
CHEMBL4571604;;;265.28;0;2.58;IIIa;C(=N/Nc1nnc(-c2ccncc2)o1)\c1ccccc1;IC50;'=';430.0;nM;6.37;;;UO_0000065;24.00;0.43;3.79;8.36;0;CHEMBL4313651;Inhibition of human recombinant COX-2 by EIA method;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL4311968;1;Scientific Literature;Eur J Med Chem;2019;;;;;0.43
CHEMBL4561572;;;310.27;0;2.49;IIId;O=[N+]([O-])c1ccc(/C=N/Nc2nnc(-c3ccncc3)o2)cc1;IC50;'=';41.0;nM;7.39;;;UO_0000065;23.81;0.44;4.90;6.19;0;CHEMBL4313651;Inhibition of human recombinant COX-2 by EIA method;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL4311968;1;Scientific Literature;Eur J Med Chem;2019;;;;;0.041
CHEMBL4462267;;;314.73;0;4.03;XIVb;O=C(Nc1ccccc1)Nc1nnc(-c2ccc(Cl)cc2)o1;IC50;'=';290.0;nM;6.54;;;UO_0000065;20.77;0.41;2.51;8.17;0;CHEMBL4313651;Inhibition of human recombinant COX-2 by EIA method;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL4311968;1;Scientific Literature;Eur J Med Chem;2019;;;;;0.29
CHEMBL4464158;;;262.66;0;2.24;XV;N#CCC(=O)Nc1nnc(-c2ccc(Cl)cc2)o1;IC50;'=';250.0;nM;6.60;;;UO_0000065;25.14;0.50;4.36;7.19;0;CHEMBL4313651;Inhibition of human recombinant COX-2 by EIA method;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL4311968;1;Scientific Literature;Eur J Med Chem;2019;;;;;0.25
CHEMBL4465282;;;318.16;0;4.79;XVIIIb;Clc1ccc(/C=N/c2nnc(-c3ccc(Cl)cc3)o2)cc1;IC50;'=';59.0;nM;7.23;;;UO_0000065;22.72;0.47;2.44;14.10;0;CHEMBL4313651;Inhibition of human recombinant COX-2 by EIA method;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL4311968;1;Scientific Literature;Eur J Med Chem;2019;;;;;0.059
CHEMBL2380867;;;239.27;0;4.22;3g;Cc1ccc(-c2noc(C)c2-c2ccccc2)o1;IC50;'=';68200.0;nM;4.17;;;UO_0000065;17.41;0.32;-0.05;10.64;0;CHEMBL2384261;Inhibition of COX-2 in human whole blood assessed as inhibition of LPS-induced plasma PGE2 level by radioimmunoassay;B;BAO_0000357;single protein format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL2380195;1;Scientific Literature;J Med Chem;2013;;;;;68.2
CHEMBL4073779;;;374.47;0;4.68;10b;Cc1ccc(NC(=O)c2c(N=Cc3cccs3)c(C#N)c3n2CCC3)cc1;IC50;'=';110.0;nM;6.96;;;UO_0000065;18.58;0.35;2.28;9.92;0;CHEMBL4047088;Inhibition of human recombinant COX2 assessed as reduction in PGH2 formation by measuring PGF2alpha by colorimetric assay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL4043222;1;Scientific Literature;Bioorg Med Chem;2017;;;;;0.11
CHEMBL3264516;;;310.35;1;5.02;3c;CCOC(=O)c1c(C)oc2ccc(Oc3ccc(C)cc3)cc12;IC50;'=';4200.0;nM;5.38;;;UO_0000065;17.32;0.32;0.36;11.05;0;CHEMBL3269583;Inhibition of human recombinant COX-2 expressed in insect cell system using arachidonic acid as substrate assessed as reduction of PGG2 to PGH2 incubated for 1 min prior to substrate addition measured after 25 secs by chromogenic assay;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL3259612;1;Scientific Literature;Bioorg Med Chem Lett;2014;;;;;4.2
CHEMBL111039;;;344.50;0;4.91;1k;CSc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1;IC50;'=';221.0;nM;6.66;;;UO_0000065;19.32;0.40;1.75;19.50;0;CHEMBL769653;Tested for inhibition against Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1127401;1;Scientific Literature;J Med Chem;1994;;;;;0.221
CHEMBL295707;;;410.42;0;4.11;29;COCc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1;IC50;'=';68100.0;nM;4.17;;;UO_0000065;10.15;0.20;0.06;6.81;0;CHEMBL762906;Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;68.1
CHEMBL43317;;;433.36;0;3.49;82;COc1c(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1F;IC50;'=';30.0;nM;7.52;;;UO_0000065;17.36;0.35;4.03;8.63;0;CHEMBL762906;Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;0.03
CHEMBL296571;;;403.33;0;3.48;72;NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)c(F)c2)cc1;IC50;'=';30.0;nM;7.52;;;UO_0000065;18.65;0.38;4.04;9.65;0;CHEMBL762906;Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;0.03
CHEMBL296515;;;444.46;0;3.37;17;CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1;IC50;'=';5700.0;nM;5.24;;;UO_0000065;11.80;0.25;1.87;6.09;0;CHEMBL762906;Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;5.7
CHEMBL3884141;;;498.61;0;3.44;8;Cc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)nn2-c2ccc(S(C)(=O)=O)cc2)cc1;IC50;'=';4440.0;nM;5.35;;;UO_0000065;10.74;0.21;1.91;4.11;0;CHEMBL3876948;Inhibition of recombinant human COX2 using arachidonic acid as substrate preincubated for 15 mins followed by substrate addition for 2 mins by Cayman based fluorescence assay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL3875218;1;Scientific Literature;Bioorg Med Chem;2017;;;;;4.44
CHEMBL3885367;;;500.00;0;4.41;11b;COc1ccc2c(c1)c(CC(=O)NCCCCCCC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'=';330.0;nM;6.48;;;UO_0000065;12.96;0.25;2.07;5.91;0;CHEMBL3876948;Inhibition of recombinant human COX2 using arachidonic acid as substrate preincubated for 15 mins followed by substrate addition for 2 mins by Cayman based fluorescence assay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL3875218;1;Scientific Literature;Bioorg Med Chem;2017;;;;;0.33
CHEMBL3892572;;;310.38;0;3.97;15a;O=C(O)CNc1nc(-c2ccccc2)c(-c2ccccc2)s1;IC50;'=';10710.0;nM;4.97;;;UO_0000065;16.01;0.31;1.00;7.99;0;CHEMBL3874648;Inhibition of human recombinant COX-2 assessed as reduction in oxidation of TMPD using arachidonic acid as substrate preincubated for 5 mins followed by substrate and TMPD addition measured after 5 mins by colorimetric assay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL3872255;1;Scientific Literature;Bioorg Med Chem;2017;;;;;10.71
CHEMBL283388;;;411.41;0;3.60;1p;CCOc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';640.0;nM;6.19;;;UO_0000065;15.06;0.30;2.59;7.10;0;CHEMBL763093;In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130002;1;Scientific Literature;J Med Chem;1997;;;;;0.64
CHEMBL286256;;;436.24;0;4.51;1ag;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cc(Cl)ccc2Cl)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL763093;In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130002;1;Scientific Literature;J Med Chem;1997;;;;;100.0
CHEMBL29576;;;375.38;0;2.11;3a;COC(=O)c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1;IC50;'=';100000.0;nM;4.00;;;UO_0000065;10.66;0.21;1.89;3.84;0;CHEMBL763093;In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130002;1;Scientific Literature;J Med Chem;1997;;;;;100.0
CHEMBL108978;;;417.41;0;4.51;119;CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc3ccccc3cn2)cc1;IC50;'=';1202.26;nM;5.92;;;UO_0000065;14.18;0.28;1.41;9.13;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;5.92
CHEMBL29923;;;381.38;0;3.51;215;Cc1cccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c1;IC50;'=';109.65;nM;6.96;;;UO_0000065;18.25;0.37;3.45;8.93;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;6.96
CHEMBL106023;;;447.24;0;3.36;49;NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cncc(Br)c2)cc1;IC50;'=';340.0;nM;6.47;;;UO_0000065;14.46;0.34;3.11;7.12;0;CHEMBL655565;Inhibitory activity against human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;0.34
CHEMBL52285;;;332.35;0;2.70;3c;CS(=O)(=O)c1ccc(C2=C(c3cccc(F)c3)C(=O)OC2)cc1;IC50;'=';20.0;nM;7.70;;;UO_0000065;23.17;0.46;5.00;12.74;0;CHEMBL763082;In vitro inhibitory activity against human whole cells (CHO) Prostaglandin G/H synthase 2;B;BAO_0000219;cell-based format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1131765;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;0.02
CHEMBL322136;;;381.38;0;3.67;101;Cc1cncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1;IC50;'=';1819.7;nM;5.74;;;UO_0000065;15.05;0.30;2.07;8.85;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;5.74
