Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL462767;PHILLYRIN;;534.56;2;0.97;phillyrin;COc1ccc([C@H]2OC[C@H]3[C@@H]2CO[C@H]3c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)cc1OC;IC50;'=';46.0;%;;;;UO_0000187;;;;;0;CHEMBL1008496;Inhibition of COX1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1151260;1;Scientific Literature;J Nat Prod;2005;;;;;46.0
CHEMBL5286930;;;355.43;0;4.31;108e;CS(=O)(=O)c1ccc(-c2cn3c(c2-c2ccc(F)cc2)CCC3)cc1;IC50;'=';4300.0;nM;5.37;;;UO_0000065;15.10;0.29;1.06;13.74;0;CHEMBL5257439;Inhibition of COX1 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5257022;1;Scientific Literature;Eur J Med Chem;2016;;;INHIBITOR;;4.3
CHEMBL5269592;;;393.87;1;5.33;111;CC1(C)Cn2c(CC(=O)O)c(-c3ccc(Cl)cc3)c(-c3ccccc3)c2C1=O;IC50;'=';46.0;nM;7.34;;;UO_0000065;18.63;0.36;2.01;12.37;0;CHEMBL5257439;Inhibition of COX1 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5257022;1;Scientific Literature;Eur J Med Chem;2016;;;INHIBITOR;;0.046
CHEMBL106023;;;447.24;0;3.36;49;NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cncc(Br)c2)cc1;IC50;'>';1000000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL763301;Inhibitory activity against Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;1000.0
CHEMBL5283814;;;601.51;2;5.10;9b;COc1cc(/C=C/C(=O)[N-]S(=O)(=O)c2ccc(-n3nc(C(F)(F)F)cc3-c3ccc(C)cc3)cc2)ccc1[O-].[Na+].[Na+];IC50;'=';23.0;nM;7.64;;;UO_0000065;13.70;0.27;2.54;6.91;0;CHEMBL5239812;Inhibition of COX1 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5236621;1;Scientific Literature;Bioorg Med Chem Lett;2023;;;INHIBITOR;;0.023
CHEMBL151658;;;257.36;0;3.67;5;CC(O)CN1c2ccccc2Sc2ccccc21;IC50;'=';1000.0;nM;6.00;;;UO_0000065;23.31;0.46;2.33;25.56;0;CHEMBL768830;Inhibitory activity was evaluated against human Prostaglandin G/H synthase 1 was determined;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130767;1;Scientific Literature;Bioorg Med Chem Lett;1998;;;;;1.0
CHEMBL331135;;;332.81;0;3.60;10d;CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768746;In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells;B;BAO_0000219;cell-based format;;;;U-937;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;CHEMBL3308006;;;;10.0
CHEMBL326639;;;387.41;0;3.73;75;Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cs1;IC50;'>';1000000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL763301;Inhibitory activity against Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;1000.0
CHEMBL320986;;;381.38;0;3.67;39;Cc1ccncc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL763301;Inhibitory activity against Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;100.0
CHEMBL349564;;;440.52;0;4.23;3l;CS(=O)(=O)c1ccc(-c2cnn(Cc3cccs3)c(=O)c2-c2ccc(F)cc2)cc1;IC50;'=';1000.0;nM;6.00;;;UO_0000065;13.62;0.27;1.77;8.69;0;CHEMBL766826;In vitro inhibitory activity against sensitive U-937 microsomal prostaglandin G/H synthase 1;B;BAO_0000019;assay format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1136575;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;1.0
CHEMBL280496;;;409.51;1;5.69;9;CS(=O)(=O)c1ccc(-c2nc(-c3ccccc3)sc2-c2ccc(F)cc2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL664166;Inhibition of human cyclooxygenase-1 (hCOX-1) enzyme.;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1132704;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;100.0
CHEMBL74276;;;284.31;0;3.11;3;COc1ccc(C(=O)c2ccccc2)cc1C(C)C(=O)O;IC50;'=';42.0;nM;7.38;;;UO_0000065;25.95;0.48;4.27;11.60;0;CHEMBL768736;Concentration required for 50% inhibition against Prostaglandin G/H synthase 1 from human;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133736;1;Scientific Literature;J Med Chem;2000;;;;;0.042
CHEMBL3357095;;;254.26;0;3.29;19;O=C1OCC(c2ccccc2)=C1c1ccc(F)cc1;IC50;'=';2800.0;nM;5.55;;;UO_0000065;21.84;0.40;2.26;21.11;0;CHEMBL3384574;Inhibition of COX-1 in human OVCAR3 cells by cell-based assay;B;BAO_0000219;cell-based format;Homo sapiens;;;OVCAR-3;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3351312;1;Scientific Literature;ACS Med Chem Lett;2014;CHEMBL3307564;;;;2.8
CHEMBL3357104;;;284.29;0;3.30;28;COc1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1;IC50;'=';360.0;nM;6.44;;;UO_0000065;22.67;0.42;3.14;18.14;0;CHEMBL3384574;Inhibition of COX-1 in human OVCAR3 cells by cell-based assay;B;BAO_0000219;cell-based format;Homo sapiens;;;OVCAR-3;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3351312;1;Scientific Literature;ACS Med Chem Lett;2014;CHEMBL3307564;;;;0.36
CHEMBL10;SB-203580;;377.44;0;4.68;2, SB-203580;C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1;IC50;'>';5000.0;nM;;;;UO_0000065;;;;;0;CHEMBL764776;Inhibition of Prostaglandin G/H synthase 1 at 5 uM;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1131612;1;Scientific Literature;J Med Chem;1998;;;;;5000.0
CHEMBL13980;;;274.40;0;4.64;30;CCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2;IC50;'=';95.0;nM;7.02;;;UO_0000065;25.59;0.48;2.38;26.70;1;CHEMBL767828;Inhibition of Prostaglandin G/H synthase 1 (COX-1).;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1131303;1;Scientific Literature;J Med Chem;1998;;;;;0.095
CHEMBL157629;;;430.53;0;4.34;10;Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)cnn(Cc3ccccc3)c2=O)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL766826;In vitro inhibitory activity against sensitive U-937 microsomal prostaglandin G/H synthase 1;B;BAO_0000019;assay format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1136575;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;10.0
CHEMBL347147;;;384.43;0;3.45;19;CS(=O)(=O)c1ccc(-c2cnn(C3CC3)c(=O)c2-c2ccc(F)cc2)cc1;IC50;'=';10000.0;nM;5.00;;;UO_0000065;13.01;0.25;1.55;7.24;0;CHEMBL766826;In vitro inhibitory activity against sensitive U-937 microsomal prostaglandin G/H synthase 1;B;BAO_0000019;assay format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1136575;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;10.0
CHEMBL325790;;;381.38;0;3.67;37;Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cn1;IC50;'>';1000000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL763301;Inhibitory activity against Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;1000.0
CHEMBL324700;;;424.93;0;3.39;10p;CCS(=O)(=O)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768746;In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells;B;BAO_0000219;cell-based format;;;;U-937;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;CHEMBL3308006;;;;10.0
CHEMBL94938;;;344.82;0;3.87;18;CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2cccnc2)cc1;IC50;'=';19000.0;nM;4.72;;;UO_0000065;13.69;0.28;0.85;7.88;0;CHEMBL772921;Inhibition of Prostaglandin G/H synthase 1 was measured by the inhibition of PGE-2 produced by microsomes from U937 cells at subsaturating arachidonic acid conc.;B;BAO_0000219;cell-based format;;;;U-937;Microsomes;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130609;1;Scientific Literature;Bioorg Med Chem Lett;1998;CHEMBL3308006;;;;19.0
CHEMBL299765;;;425.46;0;4.33;1q;CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)N(c3ccccc3)C2)cc1;IC50;'=';8200.0;nM;5.09;;;UO_0000065;11.95;0.23;0.76;9.34;0;CHEMBL767754;Biochemical index for Prostaglandin G/H synthase 1 measured as, thromboxane 2 (TXB2) levels following blood coagulation;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133261;1;Scientific Literature;Bioorg Med Chem Lett;2000;;;;;8.2
CHEMBL366807;;;333.41;0;4.02;9;CS(=O)(=O)c1ccc(-c2cnsc2-c2ccc(F)cc2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768829;Inhibitory activity against human recombinant Prostaglandin G/H synthase 1 expressed in microsomes taken from baculovirus infected Sf9 cells;B;BAO_0000219;cell-based format;;;;Sf9;Microsomes;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1128908;1;Scientific Literature;Bioorg Med Chem Lett;1996;CHEMBL3308860;;;;100.0
CHEMBL329716;;;331.37;0;3.86;11k;Cc1noc(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL877861;Inhibition of human Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134577;1;Scientific Literature;J Med Chem;2001;;;;;100.0
CHEMBL521;IBUPROFEN;4.0;206.28;0;3.07;ibuprofen;CC(C)Cc1ccc(C(C)C(=O)O)cc1;IC50;'=';212.0;nM;6.67;;;UO_0000065;32.35;0.61;3.60;17.89;0;CHEMBL1909130;DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid);B;BAO_0000221;tissue-based format;Homo sapiens;;;Platelet;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1909046;15;DrugMatrix;;;CHEMBL3833781;;;;0.212
CHEMBL35992;;;334.42;0;2.73;3;CS(=O)(=O)Nc1cc2c(cc1Sc1ccccn1)C(=O)CC2;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL772926;Inhibition of purified recombinant human Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1132512;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;100.0
CHEMBL37414;;;354.48;0;3.10;8;Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)n1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL772926;Inhibition of purified recombinant human Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1132512;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;100.0
CHEMBL276800;;;318.53;1;6.13;57;CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CCS2;IC50;'=';400.0;nM;6.40;;;UO_0000065;20.09;0.40;0.27;37.48;0;CHEMBL767828;Inhibition of Prostaglandin G/H synthase 1 (COX-1).;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1131303;1;Scientific Literature;J Med Chem;1998;;;;;0.4
CHEMBL1830477;;;445.56;0;4.58;41;CCOC(=O)C1CCN(C(=O)CCc2cc(-c3ccc(C)cc3)n(-c3ccccc3)n2)CC1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL1833642;Inhibition of COX1-mediated 12-HHT production in human platelet after 5 mins by HPLC analysis;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1828531;1;Scientific Literature;Eur J Med Chem;2011;;;;;10.0
CHEMBL1830478;;;424.54;1;6.51;42;Cc1ccc(-c2cc(CCC(=O)Oc3ccc(C(C)C)cc3)nn2-c2ccccc2)cc1;IC50;'=';300.0;nM;6.52;;;UO_0000065;15.36;0.28;0.01;14.78;0;CHEMBL1833642;Inhibition of COX1-mediated 12-HHT production in human platelet after 5 mins by HPLC analysis;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1828531;1;Scientific Literature;Eur J Med Chem;2011;;;;;0.3
CHEMBL1830479;;;496.61;1;5.13;43;CCOC(=O)C1CCN(C(=O)CCc2cc(-c3ccc(C)cc3)n(-c3ccc4ccccc4n3)n2)CC1;IC50;'=';900.0;nM;6.05;;;UO_0000065;12.17;0.22;0.92;7.82;0;CHEMBL1833642;Inhibition of COX1-mediated 12-HHT production in human platelet after 5 mins by HPLC analysis;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1828531;1;Scientific Literature;Eur J Med Chem;2011;;;;;0.9
CHEMBL280093;;;409.33;0;4.20;7a;Cc1nc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(Br)cc2)s1;IC50;'=';115000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL769634;Inhibition of human Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1131679;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;115.0
CHEMBL294199;CAPSAICIN;4.0;305.42;0;3.79;CAPSAICIN;COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O;IC50;'=';1551.0;nM;5.81;;;UO_0000065;19.02;0.36;2.02;9.92;0;CHEMBL1909130;DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid);B;BAO_0000221;tissue-based format;Homo sapiens;;;Platelet;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1909046;15;DrugMatrix;;;CHEMBL3833781;;;;1.551
CHEMBL122;ROFECOXIB;4.0;314.36;0;2.56;Rofecoxib;CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1;IC50;'>';15000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768751;In vitro inhibitory activity against human whole cells Prostaglandin G/H synthase 1;B;BAO_0000219;cell-based format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1131765;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;15.0
CHEMBL118;CELECOXIB;4.0;381.38;0;3.51;Celecoxib;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';19880.0;nM;4.70;;;UO_0000065;12.33;0.25;1.19;6.03;1;CHEMBL4679100;Inhibition of COX-1 (unknown origin) assessed as reduction in PGH2 formation using arachidonic acid as substrate preincubated for 5 mins followed by substrate addition and measured after 2 mins by enzyme immunoassay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4673359;1;Scientific Literature;Bioorg Med Chem Lett;2021;;TIME = 0.1167 hr;INHIBITOR;;19.88
CHEMBL4755188;;;362.77;0;1.99;7g;O=C(/C=C/c1ccc(O)c(O)c1)NNC(=O)COc1ccc(Cl)cc1;IC50;'=';214100.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL4679100;Inhibition of COX-1 (unknown origin) assessed as reduction in PGH2 formation using arachidonic acid as substrate preincubated for 5 mins followed by substrate addition and measured after 2 mins by enzyme immunoassay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4673359;1;Scientific Literature;Bioorg Med Chem Lett;2021;;TIME = 0.1167 hr;INHIBITOR;;214.1
CHEMBL1814722;;;374.41;0;4.46;26;COc1ccc(-c2cc(CC3CCCC3=O)ccc2C(C)C(=O)[O-])cc1.[Na+];IC50;'=';74000.0;nM;4.13;;;UO_0000065;11.72;0.22;-0.33;6.49;0;CHEMBL1816060;Inhibition of human whole blood COX-1 assessed as production of TXB2 after 24 hrs by EIA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1811892;1;Scientific Literature;Bioorg Med Chem;2011;;;;;74.0
CHEMBL431546;;;333.34;0;1.94;3f;NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1;IC50;'=';5800.0;nM;5.24;;;UO_0000065;15.71;0.31;3.30;6.06;0;CHEMBL768750;In vitro inhibitory activity against human whole blood Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1131765;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;5.8
CHEMBL5271224;;;379.37;0;1.11;31c;COc1cc(/C=c2\c(=O)[nH]n3c(=O)c4ccccc4nc23)cc(OC)c1OC;IC50;'=';667.6;nM;6.17;;;UO_0000065;16.28;0.30;5.07;6.51;0;CHEMBL5242590;Inhibition of recombinant human COX-1 using arachidonic acid as substrate by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5241097;1;Scientific Literature;Eur J Med Chem;2021;;;INHIBITOR;;667.6
CHEMBL327384;;;358.89;1;5.23;33;CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CC3(CC3)C2)cc1;IC50;'=';3100.0;nM;5.51;;;UO_0000065;15.35;0.31;0.28;16.14;0;CHEMBL763485;Inhibitory activity against prostaglandin G/H synthase 1 (COX-1).;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129290;1;Scientific Literature;J Med Chem;1996;;;;;3.1
CHEMBL118;CELECOXIB;4.0;381.38;0;3.51;celecoxib;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';22900.0;nM;4.64;;;UO_0000065;12.17;0.24;1.13;5.95;0;CHEMBL877861;Inhibition of human Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134577;1;Scientific Literature;J Med Chem;2001;;;;;22.9
CHEMBL259972;MOFEZOLAC;4.0;339.35;0;3.65;1;COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1;IC50;'=';7.9;nM;8.10;;;UO_0000065;23.88;0.44;4.45;9.91;0;CHEMBL4140615;Inhibition of human COX1 assessed as reduction in appearance of oxidized TMPD using arachidonic acid as substrate by colorimetric assay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4138130;1;Scientific Literature;Eur J Med Chem;2017;;;;;0.0079
CHEMBL109017;;;388.40;0;2.97;78;Cc1csc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)n1;IC50;'>';1000000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL763301;Inhibitory activity against Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;1000.0
CHEMBL117547;;;392.93;0;4.71;10o;CCSc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768746;In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells;B;BAO_0000219;cell-based format;;;;U-937;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;CHEMBL3308006;;;;10.0
CHEMBL108936;;;382.37;0;2.91;45;Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cn1;IC50;'=';89000.0;nM;4.05;;;UO_0000065;10.59;0.21;1.14;4.46;0;CHEMBL763301;Inhibitory activity against Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;89.0
CHEMBL323277;;;381.38;0;3.67;53;Cc1cccnc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1;IC50;'>';1000000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL763301;Inhibitory activity against Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;1000.0
CHEMBL49319;;;389.40;0;3.32;11;CC(C)(O)COc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL772765;Inhibition of Prostaglandin G/H synthase 1 in human whole blood (HWB) assay;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1131754;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;100.0
CHEMBL70921;;;334.33;0;1.88;11;NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(F)cc2)cc1;IC50;'=';13212.96;nM;4.88;;;UO_0000065;14.59;0.29;3.00;5.12;1;CHEMBL873460;Binding affinity towards Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1136323;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;1.879
CHEMBL6;INDOMETHACIN;4.0;357.79;0;3.93;Indomethacin;COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'=';190.0;nM;6.72;;;UO_0000065;18.79;0.37;2.79;9.81;0;CHEMBL767754;Biochemical index for Prostaglandin G/H synthase 1 measured as, thromboxane 2 (TXB2) levels following blood coagulation;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133261;1;Scientific Literature;Bioorg Med Chem Lett;2000;;;;;0.19
