ChEMBL_ID;SMILES;IC50_COX1_median;IC50_COX2_median;IC50_COX1_mean;IC50_COX2_mean
CHEMBL55395;NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc3c(c2)OCCO3)cc1;17900.0;32.18;17900.0;32.18
CHEMBL554903;CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccn3)nc2-c2ccc(F)cc2)cc1;;6323.0;;6323.0
CHEMBL5558069;Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Nc1ccc(C(C)(C)C)cc1;;301.0;;301.0
CHEMBL5558625;COc1ccccc1Oc1ccc(NC(=O)c2c(-c3c(Cl)cccc3Cl)noc2C)cc1;;597.0;;597.0
CHEMBL5561256;COc1ccc(-n2cc(COC(=O)C(C)c3ccc(CC(C)C)cc3)nn2)cc1;;4467.0;;4467.0
CHEMBL5561303;CSc1ccc(NC(=O)c2c(-c3c(Cl)cccc3Cl)noc2C)cc1;;729.0;;729.0
CHEMBL5561589;Cc1nc(NC(=O)c2sc3cc(F)ccc3c2Cl)c(C)c(C)c1O;800.0;;800.0;
CHEMBL5561700;Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Nc1ccc(OC(F)(F)F)cc1;;247.0;;247.0
CHEMBL5562199;COc1cc(NC(=O)c2c(-c3c(Cl)cccc3Cl)noc2C)cc(OC)c1;;493.0;;493.0
CHEMBL5562342;COc1cc(Cl)cc(OC)c1NC(=O)c1c(-c2c(Cl)cccc2Cl)noc1C;;1188.0;;1188.0
CHEMBL5563763;CCCn1nc(Oc2ccccc2C)ccc1=O;;110.0;;110.0
CHEMBL5564115;Cc1ccc(C(C)C)c(O)c1/C=N/N=C1/SC(CC(=O)O)C(=O)N1c1cccc2ccccc12;200.0;9110.0;200.0;9110.0
CHEMBL5564400;CC(C)Cc1ccc(C(C)C(=O)OCc2cn(-c3ccc(Cl)cc3)nn2)cc1;;12350.0;;12350.0
CHEMBL5564416;CN/N=C/c1coc2ccc(OC)cc2c1=O;;93.0;;93.0
CHEMBL5564555;COC(=O)N/N=C/c1coc2cc(OC)ccc2c1=O;;340.0;;340.0
CHEMBL5565293;COc1ccccc1C1=Nn2c(Cc3ccccc3Nc3c(Cl)cccc3Cl)nnc2SC1;;1530.0;;1530.0
CHEMBL5565667;CN/N=C/c1coc2ccccc2c1=O;;190.0;;190.0
CHEMBL5566103;COc1cc(NC(=O)c2c(-c3c(Cl)cccc3Cl)noc2C)cc(OC)c1OC;;1303.0;;1303.0
CHEMBL5566175;O=C(N/N=C/c1coc2ccccc2c1=O)OCc1ccccc1;;49.0;;49.0
CHEMBL5567935;Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Nc1ccccc1;;3463.0;;3463.0
CHEMBL5568508;CC(C)Cc1ccc(C(C)C(=O)OCc2cn(-c3ccccc3Cl)nn2)cc1;;743.0;;743.0
CHEMBL5568820;O=C(/C=C/c1ccc(Br)cc1)c1cc(-n2cc(CN3C(=O)C(=O)c4ccccc43)nn2)ccc1O;;1410.0;;1410.0
CHEMBL5569005;COc1ccc(N2C(=O)C(CC(=O)O)S/C2=N/N=C/c2c(C)ccc(C(C)C)c2O)cc1;13990.0;37.0;13990.0;37.0
CHEMBL5569084;CN/N=C/c1coc2cc(OC)ccc2c1=O;;473.0;;473.0
CHEMBL556929;CN(c1ccccc1)c1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1;4340.0;85.0;4340.0;85.0
CHEMBL5569838;Cc1ccc(C(C)C)c(O)c1/C=N/N=C1\NC(=O)C(CC(=O)O)S1;9400.0;91.0;9400.0;91.0
CHEMBL5570747;Cc1ccc(-c2csc(NC(=O)/C=C/c3ccc(O)c(O)c3)n2)cc1;;8680.0;;8680.0
CHEMBL5570797;COc1cc(/C=C2/Oc3cc(O)ccc3C2=O)cc(OC)c1;;2900.0;;2900.0
CHEMBL5571205;COc1ccc2c(c1)O/C(=C/c1cc(O)cc(O)c1)C2=O;;4900.0;;4900.0
CHEMBL557128;CS(=O)(=O)c1ccc(-c2cnc(C(O)c3ccccc3)nc2-c2ccc(F)cc2)cc1;;57.0;;57.0
CHEMBL5572235;COc1ccc(/C(N)=N/OC(=O)C(C)c2ccc3cc(OC)ccc3c2)cc1;;6.4;;6.4
CHEMBL5572914;CCCOc1ccc(-c2c(-c3ccc(OC)cc3)noc2CC(=O)O)cc1;;6900.0;;6900.0
CHEMBL5573040;CCCCOc1ccc(-c2c(-c3ccc(OC)cc3)noc2CC(=O)O)cc1;;450.0;;450.0
CHEMBL5573343;Cc1cc(C)n(-c2ccc(=O)n(Cc3ccccc3)n2)n1;;240.0;;240.0
CHEMBL5574361;COc1ccc2c(=O)c(/C=N/NC(=O)OCc3ccccc3)coc2c1;;57.0;;57.0
CHEMBL5574465;CN(C)c1ccc(/C=C/C(=O)c2cc(-n3cc(CN4C(=O)C(=O)c5ccccc54)nn3)ccc2O)cc1;;1410.0;;1410.0
CHEMBL5575020;Clc1ccc(-c2cc(-c3ccco3)no2)c(Cl)c1;;9160.0;;9160.0
CHEMBL5579684;COc1ccc2occ(/C=N/NC(=O)OCc3ccccc3)c(=O)c2c1;;89.0;;89.0
CHEMBL5579718;O=C1c2ccccc2C(=O)N1c1nc2cc([N+](=O)[O-])ccc2n1Cc1cccc(-c2ccccc2)c1;;1000.0;;1000.0
CHEMBL5579730;Cc1ccccc1Oc1ccc(=O)n(CN2C(=O)c3ccccc3C2=O)n1;;190.0;;190.0
CHEMBL55805;Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)ccc1Cl;3900.0;3.01;3900.0;3.01
CHEMBL558230;Cn1cccc1Cc1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1;6541.0;23.0;6541.0;23.0
CHEMBL558340;CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CC3(CC3)C2)cc1;;3.01;;3.01
CHEMBL5583692;COc1ccc(/C=N/C2=NN=C(N)C2c2ccc(Cl)nn2)cc1;19290.0;56730.0;19290.0;56730.0
CHEMBL5583992;NC1=NN=C(/N=C/c2cccc(Br)c2)C1c1ccc(Cl)nn1;42910.0;9870.0;42910.0;9870.0
CHEMBL5584099;CN(C)c1ccc(/C=C/C(=O)c2cccc(-n3cc(CN4C(=O)C(=O)c5ccccc54)nn3)c2)cc1;;43.0;;43.0
CHEMBL558727;CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(N)n2)cc1;;272.0;;272.0
CHEMBL558728;CCCNc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1;;5.0;;5.0
CHEMBL558929;CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OCC3CCCCCC3)n2)cc1;;1034.0;;1034.0
CHEMBL5589790;COc1ccc(/C=N/C2=NNC(=O)C2c2ccc(Cl)nn2)cc1;4580.0;12400.0;4580.0;12400.0
CHEMBL559056;CC(C)c1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1;10000.0;1135.0;10000.0;1135.0
CHEMBL559089;O=C(/C=C/c1ccc(O)c(O)c1)NCCc1c[nH]c2ccc(O)cc12;;42500.0;;42500.0
CHEMBL5591112;CCCOc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OCCC)cc2)cc1;;3600.0;;3600.0
CHEMBL5591193;NC1=NN=C(/N=C/c2ccc(Cl)cc2)C1c1ccc(Cl)nn1;31200.0;3850.0;31200.0;3850.0
CHEMBL5591853;COC(=O)N/N=C/c1coc2ccc(OC)cc2c1=O;;230.0;;230.0
CHEMBL5591890;O=C1NN=C(/N=C/c2ccc(Cl)cc2)C1c1ccc(Cl)nn1;18000.0;9040.0;18000.0;9040.0
CHEMBL5591913;COc1cc(/C=N/C2=NNC(=O)C2c2ccc(Cl)nn2)cc(OC)c1OC;14380.0;1500.0;14380.0;1500.0
CHEMBL5592921;COc1ccc2cc(C(C)C(=O)O/N=C(\N)c3ccc(-c4ccccc4)c(-c4ccccc4)c3)ccc2c1;;1.77;;1.77
CHEMBL5593287;NC1=NN=C(/N=C/c2ccc(Br)cc2)C1c1ccc(Cl)nn1;5480.0;2510.0;5480.0;2510.0
CHEMBL5593987;COc1cc(/C=N/C2=NN=C(N)C2c2ccc(Cl)nn2)cc(OC)c1OC;9610.0;1150.0;9610.0;1150.0
CHEMBL5594207;O=C1NN=C(/N=C/c2ccc(Br)cc2)C1c1ccc(Cl)nn1;2420.0;3920.0;2420.0;3920.0
CHEMBL5594504;COc1ccc2cc(C(C)C(=O)O/N=C(\N)c3ccc4c(c3)OCO4)ccc2c1;;6.4;;6.4
CHEMBL5594691;NC1=NN=C(/N=C/c2cccc(O)c2)C1c1ccc(Cl)nn1;35950.0;7760.0;35950.0;7760.0
CHEMBL5595090;O=C1NN=C(/N=C/c2cccc(Br)c2)C1c1ccc(Cl)nn1;4150.0;20710.0;4150.0;20710.0
CHEMBL5595694;O=C1NN=C(/N=C/c2cccc(O)c2)C1c1ccc(Cl)nn1;20110.0;5400.0;20110.0;5400.0
CHEMBL5595934;N=C1/C(=N/Nc2ccc(Cl)cc2)C(N)=NN1c1ccc(S(N)(=O)=O)cc1;;580.0;;580.0
CHEMBL559613;Cc1ccc(N(C)c2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1;;3.0;;3.0
CHEMBL5596177;O=C(/C=C/c1ccc(F)cc1)c1cccc(NC(=O)c2ccc(Cl)cc2)c1;;2430.0;;2430.0
CHEMBL5596467;Cc1ccc(C(=O)Nc2cccc(C(=O)/C=C/c3ccc(F)cc3)c2)cc1;;1620.0;;1620.0
CHEMBL559886;CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCOCC3)n2)cc1;;18.0;;18.0
CHEMBL559952;CS(=O)(=O)c1ccc(-c2cnc(Cc3ccc(F)cc3)nc2-c2ccc(F)cc2)cc1;;277.0;;277.0
CHEMBL560013;CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccc3)[n+]([O-])c2-c2ccc(F)cc2)cc1;;717.0;;717.0
CHEMBL560088;CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccc3O)nc2-c2ccc(F)cc2)cc1;;43.0;;43.0
CHEMBL560284;CS(=O)(=O)c1ccc(-c2cc(OCC(F)(F)F)nc(NC3CCCCC3)n2)cc1;6321.0;16.0;6321.0;16.0
CHEMBL560887;Cc1ccc(Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1;;11.0;;11.0
CHEMBL561005;CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCCCC3)n2)cc1;1921.0;;1921.0;
CHEMBL561086;CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(Nc3ccc(F)cc3)n2)cc1;;7.2;;7.2
CHEMBL561609;NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCCCC3)n2)cc1;167.0;2.4;167.0;2.4
CHEMBL561888;CS(=O)(=O)c1ccc(-c2cnc(Cc3ccc(F)cc3F)nc2-c2ccc(F)cc2)cc1;;114.0;;114.0
CHEMBL561891;CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCCCC3)n2)cc1;;0.5;;0.5
CHEMBL5619134;Cc1ccc(C(=O)NCCc2c[nH]c3ccc(N(C)C)cc23)c(O)c1;;2140.0;;2140.0
CHEMBL561950;CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(Nc3ccccc3)n2)cc1;;5.6;;5.6
CHEMBL5624451;O=C(OCc1c(-c2ccccc2)no[n+]1[O-])c1nc(CCl)n(-c2ccccc2F)n1;;50000.0;;50000.0
CHEMBL5624550;O=C(OCc1c(-c2ccccc2)no[n+]1[O-])c1nc(CCl)n(-c2ccc(F)cc2)n1;9640.0;1120.0;9640.0;1120.0
CHEMBL5624611;O=C(OCc1c(-c2ccccc2)no[n+]1[O-])c1nc(CCl)n(-c2ccccc2C(F)(F)F)n1;;50000.0;;50000.0
CHEMBL5624832;Cc1cccc(-n2nc(C(=O)OCc3c(-c4ccccc4)no[n+]3[O-])nc2CCl)c1;;50000.0;;50000.0
CHEMBL5624959;O=C(OCc1c(-c2ccccc2)no[n+]1[O-])c1nc(CCl)n(-c2ccc(C(F)(F)F)cc2)n1;2360.0;129.0;2360.0;129.0
CHEMBL562498;COc1cc2c(cc1O)CCc1cc(O)cc(OC)c1-2;;5800.0;;5800.0
CHEMBL562768;CS(=O)(=O)c1ccc(-c2cnc(NCc3ccccc3)nc2-c2ccc(F)cc2)cc1;;686.0;;686.0
CHEMBL562791;CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCC3)n2)cc1;19000.0;;19000.0;
CHEMBL563;CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1;1002.63;699.5;1002.63;745.71
CHEMBL5630020;O=C(OCc1c(-c2ccccc2)no[n+]1[O-])c1nc(CCl)n(-c2cccc(C(F)(F)F)c2)n1;9510.0;45.0;9510.0;45.0
CHEMBL5630110;O=C(OCc1c(-c2ccccc2)no[n+]1[O-])c1nc(CCl)n(-c2cccc(F)c2)n1;50000.0;585.0;50000.0;585.0
CHEMBL5630443;COc1ccc(-n2nc(C(=O)OCc3c(-c4ccccc4)no[n+]3[O-])nc2CCl)cc1;29400.0;4500.0;29400.0;4500.0
CHEMBL5630837;Cc1ccc(-n2nc(C(=O)OCc3c(-c4ccccc4)no[n+]3[O-])nc2CCl)cc1;50000.0;38400.0;50000.0;38400.0
CHEMBL5630924;O=C(OCc1c(-c2ccccc2)no[n+]1[O-])c1nc(CCl)n(-c2ccccc2)n1;19700.0;685.0;19700.0;685.0
CHEMBL5631029;N#Cc1ccc(-n2nc(C(=O)OCc3c(-c4ccccc4)no[n+]3[O-])nc2CCl)cc1;39800.0;6900.0;39800.0;6900.0
CHEMBL5631308;COc1ccc(-c2nc(Nc3ccc(F)cc3)c3c4c(sc3n2)CCCC4)cc1;;75.0;;75.0
CHEMBL5631482;NS(=O)(=O)c1ccc(-c2sncc2-c2ccc(F)cc2)cc1;;68.92;;68.92
CHEMBL5631674;CCC(SC1=NC(c2ccccc2)C(c2ccccc2)N1)C(=O)O;;15950.0;;15950.0
CHEMBL5631731;COc1cc(-c2nc(Nc3ccc(C)cc3)c3c4c(sc3n2)CCCC4)cc(OC)c1OC;;101.0;;101.0
CHEMBL5631812;CSc1nnc2n(Cc3ccccc3)c(=O)c3c4c(sc3n12)CCCC4;;520.0;;520.0
CHEMBL5631827;CS(=O)(=O)c1ccc(C2CN(c3ccc(C(F)(F)F)cc3)N=N2)cc1;;226.0;;226.0
CHEMBL5631928;Fc1ccc(Nc2nc(-c3ccc(Cl)cc3)nc3sc4c(c23)CCCC4)cc1;;96.0;;96.0
CHEMBL5632088;COc1ccc(-c2nc(NNc3ncnc4sc5c(c34)CCCC5)c3c4c(sc3n2)CCCC4)cc1;;65.0;;65.0
CHEMBL5632158;O=c1[nH]/c(=C\c2nnc(-c3ccc(O)cc3)s2)s/c1=C\c1ccc(Cl)c(Cl)c1;;70.0;;70.0
CHEMBL5632241;O=[N+]([O-])c1ccc(-c2nc(Nc3ccc(F)cc3)c3c4c(sc3n2)CCCC4)cc1;;153.0;;153.0
CHEMBL5632591;O=C(C/C(=C/c1cccc([N+](=O)[O-])c1)c1n[nH]c(=S)o1)c1ccc(Cl)c(Cl)c1;;80.0;;80.0
CHEMBL5632616;O=[N+]([O-])c1ccc(-c2nc(Nc3ccc(Br)cc3)c3c4c(sc3n2)CCCC4)cc1;;71.0;;71.0
CHEMBL5632717;COc1cc(-c2nc(Nc3ccc(F)cc3)c3c4c(sc3n2)CCCC4)cc(OC)c1OC;;68.0;;68.0
CHEMBL5632749;O=C(Nc1ccccc1NC(=O)c1ccc2c(c1)OCO2)c1ccc2c(c1)OCO2;;25970.0;;25970.0
CHEMBL5632824;Cc1ccc(Nc2nc(-c3ccc(Cl)cc3)nc3sc4c(c23)CCCC4)cc1;;86.0;;86.0
CHEMBL5632910;Cc1ccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3sc4c(c23)CCCC4)cc1;;120.0;;120.0
CHEMBL5632914;Clc1ccc(-c2nc(Nc3ccc(Br)cc3)c3c4c(sc3n2)CCCC4)cc1;;107.0;;107.0
CHEMBL5632956;Clc1ccc(-c2nc(Nc3cccc(Br)c3)c3c4c(sc3n2)CCCC4)cc1;;78.0;;78.0
CHEMBL5633161;O=C(c1ccc(Cl)cc1)c1coc2c1cc(O)c1ccccc12;;14860.0;;14860.0
CHEMBL563322;CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCC3CCOCC3)n2)cc1;100000.0;5.0;100000.0;5.0
CHEMBL5633560;COc1cc(/C=C2\S/C(=N/c3nnc(C)s3)NC2=O)cc(OC)c1OC;;100.0;;100.0
CHEMBL5633653;O=[N+]([O-])c1ccc(-c2nc(Nc3cccc(Br)c3)c3c4c(sc3n2)CCCC4)cc1;;106.0;;106.0
CHEMBL5633780;COc1ccc(-c2nc(Nc3ccc(Br)cc3)c3c4c(sc3n2)CCCC4)cc1;;75.0;;75.0
CHEMBL563455;CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccc3)nc2-c2ccc(F)cc2)cc1;;104.0;;104.0
CHEMBL56367;CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1;22000.0;1436.0;26874.285714285714;21598.30769230769
CHEMBL564729;CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OCC3CCCCC3)n2)cc1;;45.0;;45.0
CHEMBL564962;CS(=O)(=O)c1ccc(-c2cnc(Nc3ccccc3)nc2-c2ccc(F)cc2)cc1;;56.0;;56.0
CHEMBL564993;Cc1ccc(Oc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1;3752.0;;3752.0;
CHEMBL567160;CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;;900.0;;900.0
CHEMBL568715;CC(=O)OCO/N=[N+](\[O-])N(C)CCOC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1;;4600.0;;4600.0
CHEMBL568719;CC(=O)OCO/N=[N+](\[O-])N(C)CCOC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;;3500.0;;3500.0
CHEMBL568723;CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1;;900.0;;900.0
CHEMBL571;CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1;;112.5;;259.0
CHEMBL571658;O=C(O)c1ccc(-c2ccn(C(F)F)c(=O)c2)cc1O;;4400.0;;4400.0
CHEMBL571852;CC(=O)NS(=O)(=O)c1ccc(-c2ccn(C(F)F)c(=O)c2)cc1C(=O)O;;17600.0;;17600.0
CHEMBL5742625;Cc1ncc(-c2ccc(C(C(=O)Nc3cccc(C(C)CC(=O)O)c3C)C3CCCC3)cc2F)cc1Cl;;22.8;;214.352
CHEMBL5744428;Cc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(OC(C)C)c2)c(F)c1)C1CCC1;;39.3;;39.3
CHEMBL5747117;Cc1c(CC(C)C(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(C(F)(F)F)c2)cc1)C1CCCC1;;4405.5;;6190.975
CHEMBL5749541;CCC(CC(=O)O)c1cccc(NC(=O)[C@@H](c2ccc(-c3cncc(CC(C)C)c3)cc2)C2CCCC2)c1C;;10.4;;10.4
CHEMBL5750987;Cc1ncc(-c2ccc(C(C(=O)Nc3cccc(C(C)CC(=O)O)c3C)C3CCC3)cc2)cc1Cl;;47.6;;775.1800000000001
CHEMBL5752459;Cc1c(CCC(=O)O)cccc1NC(=O)[C@@H](c1ccc(-c2cncc(CC(C)C)c2)cc1)C1CCCC1;;15.0;;15.0
CHEMBL5752700;Cc1cncc(-c2ccc(C(C(=O)Nc3cccc(CC(C)C(=O)O)c3C)C3CCCC3)cc2)c1;;172.0;;172.0
CHEMBL5753219;Cc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(C(F)F)c2)c(F)c1)C1CCCC1;;42.9;;42.9
CHEMBL5754064;Cc1ncc(-c2cc(F)c(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCCC3)cc2F)cc1Cl;;66.4;;66.4
CHEMBL5754430;CCOc1cncc(-c2ccc(C(C(=O)Nc3cccc(C(C)CC(=O)O)c3C)C3CCCC3)cc2)c1;;108.0;;108.0
CHEMBL5767087;Cc1cc(C(C(=O)Nc2cccc(CCC(=O)O)c2C)C2CCCC2)c(F)cc1-c1cncc(Cl)c1;;2300.0;;2300.0
CHEMBL5769934;Cc1c(CCC(=O)O)cc(F)cc1NC(=O)C(c1ccc(-c2cncc(C(F)(F)F)c2)cc1)C1CCCC1;;295.0;;295.0
CHEMBL577045;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CC(=O)O)cc2)cc1;;1800.0;;1800.0
CHEMBL5770753;Cc1c(CC(C)C(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(C(F)(F)F)c2)cc1)C1CCCCC1;;46.5;;46.5
CHEMBL577482;CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CC(=O)O)cc2)cc1;;2300.0;;2300.0
CHEMBL5779264;Cc1c(NC(=O)[C@@H](c2ccc(-c3cncc(Cl)c3)cc2)C2CCCC2)cccc1C(O)CC(=O)O;;232.0;;232.0
CHEMBL5781556;Cc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(C(F)(F)F)c2)cc1)C1CCCCC1;;53.9;;53.9
CHEMBL5782978;COc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(C(F)(F)F)c2)cc1)C1CCCC1;;328.0;;328.0
CHEMBL57837;Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl;;6.013;;6.013
CHEMBL578389;O=C(O)c1cc(-c2ccn(C(F)F)c(=O)c2)ccc1O;;980.0;;980.0
CHEMBL5785601;Cc1ccc(-c2ccc(C(C(=O)Nc3cccc(CC(C)C(=O)O)c3C)C3CCCC3)cc2)cn1;;433.0;;433.0
CHEMBL5786741;CCc1cncc(-c2ccc(C(C(=O)Nc3cccc(C(CC(=O)O)C4CC4)c3C)C3CCCC3)cc2)c1;;29.5;;29.5
CHEMBL5787555;Cc1cc(C(C(=O)Nc2cccc(CCC(=O)O)c2C)C2CCCC2)c(F)cc1-c1cnc(C)c(Cl)c1;;741.0;;741.0
CHEMBL5789131;CCc1cncc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCC3)cc2F)c1;;35.0;;35.0
CHEMBL579022;CC(=O)NS(=O)(=O)c1cc(-c2ccn(C(F)F)c(=O)c2)ccc1C(=O)O;;2600.0;;2600.0
CHEMBL5797461;Cc1c(NC(=O)C(c2ccc(-c3cncc(F)c3)cc2)C2CCCC2)cccc1C(C)CC(=O)O;;41.7;;41.7
CHEMBL5797884;Cc1c(NCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(C(F)(F)F)c2)cc1)C1CCCC1;;319.0;;319.0
CHEMBL5802635;CCOc1cncc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCC3)cc2)c1;;210.0;;210.0
CHEMBL5803167;O=C(O)CCc1cccc(NC(=O)[C@@H](c2ccc(-c3cncc(C(F)(F)F)c3)cc2)C2CCCC2)c1C(F)(F)F;;258.0;;258.0
CHEMBL5803930;Cc1c(NC(=O)C(c2ccc(-c3cncc(Cl)c3)cc2)C2CCC2)cccc1C(C)CC(=O)O;;107.0;;1029.1799999999998
CHEMBL5805546;Cc1ncc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCCC3)cc2)cc1Cl;;22.0;;22.0
CHEMBL5806623;Cc1c(CCC(=O)O)cccc1NC(=O)[C@@H](c1ccc(-c2cncc(OC(C)C)c2)cc1)C1CCCC1;;36.1;;36.1
CHEMBL5807086;Cc1c(CCC(=O)O)cccc1NC(=O)C(c1cc(F)c(-c2cncc(C(F)(F)F)c2)cc1F)C1CCCC1;;85.2;;85.2
CHEMBL5810789;Cc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(CC(F)(F)F)c2)c(F)c1)C1CCC1;;66.4;;66.4
CHEMBL5813481;Cc1ncc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCC3)cc2)cc1Cl;;32.2;;32.2
CHEMBL5813721;Cc1ncc(-c2ccc(C(C(=O)Nc3cc(F)cc(CCC(=O)O)c3C)C3CCCC3)cc2)cc1Cl;;254.0;;254.0
CHEMBL5813889;Cc1c(NC(=O)C(c2ccc(-c3cncc(C(F)(F)F)c3)cc2)C2CCC2)cccc1C(C)CC(=O)O;;72.3;;581.698
CHEMBL5816277;Cc1c(NC(=O)[C@@H](c2ccc(-c3cncc(Cl)c3)cc2)C2CCCC2)ccc(F)c1CCC(=O)O;;69.0;;69.0
CHEMBL5817479;COc1ncccc1-c1ccc(C(C(=O)Nc2cccc(CCC(=O)O)c2C)C2CCCC2)cc1;;2550.0;;2550.0
CHEMBL5818655;Cc1ncc(-c2ccc(C(C(=O)Nc3cccc(C(C)CC(=O)O)c3C)C3CCCC3)cc2)cc1Cl;;13.0;;13.0
CHEMBL5820928;Cc1c(NC(=O)C(c2ccc(-c3cncc(C(F)(F)F)c3)cc2)C2CCCC2)cccc1C(C)CC(=O)O;;20.3;;20.3
CHEMBL5822128;CCC(CC(=O)O)c1cccc(NC(=O)C(c2ccc(-c3cncc(CC(C)C)c3)c(F)c2)C2CCCC2)c1C;;6.82;;6.82
CHEMBL5823678;Cc1ncc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCC3)cc2)cc1F;;148.0;;148.0
CHEMBL5824459;Cc1cc(C(C(=O)Nc2cccc(CCC(=O)O)c2C)C2CCCC2)c(Cl)cc1-c1cncc(C(F)(F)F)c1;;1240.0;;1240.0
CHEMBL5834434;Cc1ncc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCCC3)cc2Cl)cc1Cl;;198.0;;198.0
CHEMBL5834911;Cc1c(NC(=O)C(c2ccc(-c3cncc(C(F)(F)F)c3)c(F)c2)C2CCC2)cccc1C(C)CC(=O)O;;37.3;;349.3
CHEMBL5847009;Cc1cc(C(C(=O)Nc2cccc(CCC(=O)O)c2C)C2CCCC2)c(Cl)cc1-c1cnc(C)c(Cl)c1;;444.0;;444.0
CHEMBL5850333;Cc1c(NC(=O)C(c2ccc(-c3cncc(C(F)(F)F)c3)cc2)C2CCCC2)cccc1C(CC(=O)O)C1CC1;;24.9;;24.9
CHEMBL5858648;Cc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(CC(F)(F)F)c2)c(F)c1)C1CCCC1;;74.7;;74.7
CHEMBL5860066;Cc1cncc(-c2ccc(C(C(=O)Nc3cccc(C(CC(=O)O)C4CC4)c3C)C3CCCC3)cc2)c1;;140.0;;140.0
CHEMBL5861923;Cc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cccnc2F)cc1)C1CCCC1;;5260.0;;5260.0
